"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.05,"FP_Baird_1980_bin","B",0.771236785657414,0.646632844227373,0.872223260691966,"FP",0.7,0.7
0.05,"FP_Beehler_1983_bin","A",0.747409004972088,0.618022144872752,0.83561462507553,"FP",0.7,0.7
0.05,"FP_Beehler_1983_bin","B",0.756601748970689,0.632176875237078,0.86262202496823,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Caguana_bin","A",0.774996672978518,0.691697216231625,0.848940907908423,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Caguana_bin","B",0.77155210138376,0.674516780464038,0.863809871316011,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Fronton_bin","A",0.783933585268349,0.695928493915197,0.875029388296452,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Fronton_bin","B",0.789543579041785,0.694029598947629,0.87211255597053,"FP",0.7,0.7
0.05,"FP_Galetti&Pizo_1996_bin","A",0.745750923070512,0.63097682530291,0.837430894769355,"FP",0.7,0.7
0.05,"FP_Galetti&Pizo_1996_bin","B",0.756288122465339,0.692946689542333,0.831542196198318,"FP",0.7,0.7
0.05,"FP_Jordano_1985_bin","A",0.753861854501397,0.636959128882712,0.863862965040396,"FP",0.7,0.7
0.05,"FP_Jordano_1985_bin","B",0.751614044488454,0.634553939537631,0.843782529624638,"FP",0.7,0.7
0.05,"FP_Mack&Wright_1996_bin","A",0.8042365800678,0.755398019224337,0.853748003354705,"FP",0.7,0.7
0.05,"FP_Mack&Wright_1996_bin","B",0.798148621113653,0.743163683550394,0.855812309535789,"FP",0.7,0.7
0.05,"FP_Sorensen_1981_bin","A",0.747889224309672,0.60063433056472,0.883307808147296,"FP",0.7,0.7
0.05,"FP_Sorensen_1981_bin","B",0.778030449790256,0.617216737509793,0.89954716093526,"FP",0.7,0.7
0.05,"PP_Arroyo_etal_1982_1_bin","A",0.751916354138248,0.70324268146325,0.809161506547207,"PP",0.7,0.7
0.05,"PP_Arroyo_etal_1982_1_bin","B",0.757900317469617,0.700870375937626,0.811306136614795,"PP",0.7,0.7
0.05,"PP_Barrett&Helenurm_1987_bin","A",0.781424333277469,0.699579564843921,0.850155313636164,"PP",0.7,0.7
0.05,"PP_Barrett&Helenurm_1987_bin","B",0.772583211802553,0.688318153975305,0.842996970495952,"PP",0.7,0.7
0.05,"PP_Dicks_etal_2002_SH_bin","A",0.772198118980461,0.65791099891986,0.842801825445308,"PP",0.7,0.7
0.05,"PP_Dicks_etal_2002_SH_bin","B",0.765440553072143,0.628649317187676,0.864479941438297,"PP",0.7,0.7
0.05,"PP_Elberling&Olesen_1999_bin","A",0.766100199970972,0.706519629104318,0.826644667348681,"PP",0.7,0.7
0.05,"PP_Elberling&Olesen_1999_bin","B",0.773294316902186,0.717655074141655,0.837468573408168,"PP",0.7,0.7
0.05,"PP_Hocking_1968_bin","A",0.760977964369413,0.65525514435442,0.832499528674163,"PP",0.7,0.7
0.05,"PP_Hocking_1968_bin","B",0.761214477183006,0.658381568299649,0.829332964366585,"PP",0.7,0.7
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.748830258297565,0.694483563944062,0.819001286394396,"PP",0.7,0.7
0.05,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.751948338339985,0.67061854136976,0.801112559168021,"PP",0.7,0.7
0.05,"PP_Medan_etal_2002_RB_bin","A",0.78567869399024,0.718440700060501,0.842922475865923,"PP",0.7,0.7
0.05,"PP_Medan_etal_2002_RB_bin","B",0.789500385790505,0.704056751484007,0.851688517848751,"PP",0.7,0.7
0.05,"PP_Ollerton_etal_2003_bin","A",0.779844742736512,0.689622648842755,0.861100462858003,"PP",0.7,0.7
0.05,"PP_Ollerton_etal_2003_bin","B",0.774086659743131,0.650403372683125,0.853982168181113,"PP",0.7,0.7
0.05,"PP_Ramirez&Brito_1992_bin","A",0.783996165683904,0.710551832312812,0.841035771428751,"PP",0.7,0.7
0.05,"PP_Ramirez&Brito_1992_bin","B",0.775013446494758,0.703792706055427,0.834588108785502,"PP",0.7,0.7
0.05,"PP_Santos_etal_2010_bin","A",0.753073880120807,0.676887654468137,0.802127569085501,"PP",0.7,0.7
0.05,"PP_Santos_etal_2010_bin","B",0.745009576114577,0.653556004200986,0.821855663437361,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.809741045523263,0.714474823548514,0.888262463706277,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.805080030534204,0.716407803813875,0.877813299851934,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.812534685101207,0.748995001610694,0.875879985087297,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.816332582736394,0.726587361484889,0.887009324848176,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.82036003135524,0.748592550623171,0.907494643248328,"PP",0.7,0.7
0.05,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.812754653313238,0.743980612817487,0.864390039521487,"PP",0.7,0.7
0.075,"AE_Rico-Gray_benito_bin","A",0.79086992805605,0.710568592097511,0.875434586409099,"AE",0.7,0.7
0.075,"AE_Rico-Gray_benito_bin","B",0.800321157112301,0.732801199442688,0.86765746588883,"AE",0.7,0.7
0.075,"AE_Rico-Gray_mancha_bin","A",0.787603794281401,0.720111839239108,0.836406224720323,"AE",0.7,0.7
0.075,"AE_Rico-Gray_mancha_bin","B",0.787438345724876,0.726648567164037,0.85022541039641,"AE",0.7,0.7
0.075,"AE_Rico-Gray_zapo_bin","A",0.777805186912344,0.698154101453452,0.85402521746521,"AE",0.7,0.7
