"g","network","site","mean_final_mut_mat","mutualism","m_A","m_B","alpha","phi","theta_A","theta_B"
0.1,"FP_Baird_1980_bin","A",0.894889345933201,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Baird_1980_bin","B",0.42513733748901,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Beehler_1983_bin","A",0.898867256611729,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Beehler_1983_bin","B",0.441506391233896,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Carlo_etal_2003_Caguana_bin","A",0.883165961914488,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Carlo_etal_2003_Caguana_bin","B",0.428835457840305,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Carlo_etal_2003_Fronton_bin","A",0.902933292743708,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Carlo_etal_2003_Fronton_bin","B",0.444727372996463,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Galetti&Pizo_1996_bin","A",0.880713083817696,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Galetti&Pizo_1996_bin","B",0.432275331273622,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Jordano_1985_bin","A",0.890180759035534,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Jordano_1985_bin","B",0.424922899972875,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Mack&Wright_1996_bin","A",0.894801453468215,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Mack&Wright_1996_bin","B",0.43532123932931,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Sorensen_1981_bin","A",0.896895718527919,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"FP_Sorensen_1981_bin","B",0.44281290378977,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Arroyo_etal_1982_1_bin","A",0.892430109236313,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Arroyo_etal_1982_1_bin","B",0.431909935159613,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Barrett&Helenurm_1987_bin","A",0.899462026289291,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Barrett&Helenurm_1987_bin","B",0.439433804778372,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Dicks_etal_2002_SH_bin","A",0.894582244770961,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Dicks_etal_2002_SH_bin","B",0.441743973653765,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Elberling&Olesen_1999_bin","A",0.88696766207203,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Elberling&Olesen_1999_bin","B",0.427151830281453,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Hocking_1968_bin","A",0.87403991212378,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Hocking_1968_bin","B",0.430520267907687,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.88720581963286,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.423398653995658,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Medan_etal_2002_RB_bin","A",0.895498419171808,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Medan_etal_2002_RB_bin","B",0.439211966450654,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Ollerton_etal_2003_bin","A",0.890786124094181,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Ollerton_etal_2003_bin","B",0.436132146676055,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Ramirez&Brito_1992_bin","A",0.888390719187454,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Ramirez&Brito_1992_bin","B",0.439599528171729,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Santos_etal_2010_bin","A",0.897680994974366,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Santos_etal_2010_bin","B",0.435058693381013,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.905710478143843,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.446149306540969,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.91806490423547,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.448625798206547,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.899493870801735,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.1,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.445621255382594,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_benito_bin","A",0.857679165885276,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_benito_bin","B",0.443599935433668,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_mancha_bin","A",0.864316478965888,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_mancha_bin","B",0.443200828527768,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_zapo_bin","A",0.862771963238658,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AE_Rico-Gray_zapo_bin","B",0.445831460900969,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcDIM100_bin","A",0.93098772274709,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcDIM100_bin","B",0.507292770533857,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcFLO_bin","A",0.901996481663301,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcFLO_bin","B",0.466747530207955,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcPA10_bin","A",0.949970030636419,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcPA10_bin","B",0.505521672923495,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcPAcamp_bin","A",0.920321255263554,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"AM_Izzo_mtcPAcamp_bin","B",0.469485614234874,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"CC_Sazima_bin","A",0.864267333845185,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"CC_Sazima_bin","B",0.446780791874156,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"CC_Wicksten_1998_bin","A",0.865489390455622,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"CC_Wicksten_1998_bin","B",0.438565749468326,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.879187402224817,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.443553975371353,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.896209533652374,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.503181376459614,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.903105278820586,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.454834253372578,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.891477803439197,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.446964997966269,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.929468569511243,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.481474154403253,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.898338282218014,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.478293401701624,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Baird_1980_bin","A",0.86447746483436,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Baird_1980_bin","B",0.44939621536518,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Beehler_1983_bin","A",0.857647518677851,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Beehler_1983_bin","B",0.439691081109279,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Carlo_etal_2003_Caguana_bin","A",0.857496344841502,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Carlo_etal_2003_Caguana_bin","B",0.456169868876161,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Carlo_etal_2003_Fronton_bin","A",0.866726267246781,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Carlo_etal_2003_Fronton_bin","B",0.446723292148741,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Galetti&Pizo_1996_bin","A",0.848687467696101,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Galetti&Pizo_1996_bin","B",0.43578855114491,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Jordano_1985_bin","A",0.859899091131323,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Jordano_1985_bin","B",0.445449808887447,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Mack&Wright_1996_bin","A",0.872331067547406,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Mack&Wright_1996_bin","B",0.459454882894847,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Sorensen_1981_bin","A",0.872353635417724,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"FP_Sorensen_1981_bin","B",0.446461408899494,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Arroyo_etal_1982_1_bin","A",0.853175053892553,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Arroyo_etal_1982_1_bin","B",0.443309025178273,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Barrett&Helenurm_1987_bin","A",0.86562623258723,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Barrett&Helenurm_1987_bin","B",0.45820489658677,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Dicks_etal_2002_SH_bin","A",0.868179508344597,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Dicks_etal_2002_SH_bin","B",0.446285683447495,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Elberling&Olesen_1999_bin","A",0.854106402829251,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Elberling&Olesen_1999_bin","B",0.447834518859001,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Hocking_1968_bin","A",0.856496305496468,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Hocking_1968_bin","B",0.446888596066743,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.84917984227761,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.433622046909436,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Medan_etal_2002_RB_bin","A",0.869299942973842,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Medan_etal_2002_RB_bin","B",0.445951140085154,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Ollerton_etal_2003_bin","A",0.863861643906791,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Ollerton_etal_2003_bin","B",0.456338409696063,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Ramirez&Brito_1992_bin","A",0.862141699047247,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Ramirez&Brito_1992_bin","B",0.465427121312635,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Santos_etal_2010_bin","A",0.855635533722306,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Santos_etal_2010_bin","B",0.446500006722647,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.868558981735705,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.43913323121577,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.884690827043881,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.462758446821475,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.877832713446682,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.125,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.451756298805111,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_benito_bin","A",0.807543427378084,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_benito_bin","B",0.465135118141033,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_mancha_bin","A",0.814518048267156,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_mancha_bin","B",0.456569103713747,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_zapo_bin","A",0.832605893487719,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AE_Rico-Gray_zapo_bin","B",0.46348388929769,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcDIM100_bin","A",0.914056629138469,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcDIM100_bin","B",0.47566888100339,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcFLO_bin","A",0.883416698751299,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcFLO_bin","B",0.465199994003707,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcPA10_bin","A",0.935691147539765,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcPA10_bin","B",0.516415418954279,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcPAcamp_bin","A",0.891172458576303,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"AM_Izzo_mtcPAcamp_bin","B",0.461286272604734,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"CC_Sazima_bin","A",0.844504871984456,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"CC_Sazima_bin","B",0.474153143915203,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"CC_Wicksten_1998_bin","A",0.829640213937693,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"CC_Wicksten_1998_bin","B",0.457123360760933,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.886224657733795,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.49119383739927,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.87677923069854,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.489343322825592,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.860390735334304,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.42394973929689,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.877224649264085,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.488883028869101,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.900384665433996,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.501948773203471,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.892173790254386,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.496390548192416,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Baird_1980_bin","A",0.818840498978602,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Baird_1980_bin","B",0.445664270957462,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Beehler_1983_bin","A",0.823751262326577,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Beehler_1983_bin","B",0.453608657559934,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Carlo_etal_2003_Caguana_bin","A",0.824024589413291,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Carlo_etal_2003_Caguana_bin","B",0.457686307852386,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Carlo_etal_2003_Fronton_bin","A",0.832525047560023,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Carlo_etal_2003_Fronton_bin","B",0.443735690832474,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Galetti&Pizo_1996_bin","A",0.807857268461339,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Galetti&Pizo_1996_bin","B",0.455647249293709,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Jordano_1985_bin","A",0.817581249527444,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Jordano_1985_bin","B",0.462511580952011,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Mack&Wright_1996_bin","A",0.850023640136107,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Mack&Wright_1996_bin","B",0.466515975702337,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Sorensen_1981_bin","A",0.826539451910706,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"FP_Sorensen_1981_bin","B",0.450746874616352,"FP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Arroyo_etal_1982_1_bin","A",0.815243712415318,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Arroyo_etal_1982_1_bin","B",0.458520724859752,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Barrett&Helenurm_1987_bin","A",0.834868085550627,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Barrett&Helenurm_1987_bin","B",0.460251485759385,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Dicks_etal_2002_SH_bin","A",0.822503284607672,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Dicks_etal_2002_SH_bin","B",0.457037142161335,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Elberling&Olesen_1999_bin","A",0.81466212939075,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Elberling&Olesen_1999_bin","B",0.457149646821007,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Hocking_1968_bin","A",0.82656388904135,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Hocking_1968_bin","B",0.466019354861921,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Kaiser-Bunbury_etal_2009_bin","A",0.813973055355236,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Kaiser-Bunbury_etal_2009_bin","B",0.451287892665696,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Medan_etal_2002_RB_bin","A",0.834579711484072,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Medan_etal_2002_RB_bin","B",0.46011909654019,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Ollerton_etal_2003_bin","A",0.81642973641711,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Ollerton_etal_2003_bin","B",0.449991084351194,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Ramirez&Brito_1992_bin","A",0.831908431864136,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Ramirez&Brito_1992_bin","B",0.466547721995829,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Santos_etal_2010_bin","A",0.808396609668445,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Santos_etal_2010_bin","B",0.453186184891981,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_ArroyoGoye_bin","A",0.847744642971576,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_ArroyoGoye_bin","B",0.463331262083356,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_CerroLopez_bin","A",0.869767871873054,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_CerroLopez_bin","B",0.488150858038487,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_Mascardi(c)_bin","A",0.8563829025539,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.15,"PP_Vazquez_etal_2002_Mascardi(c)_bin","B",0.468961501786878,"PP",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_benito_bin","A",0.78049128706403,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_benito_bin","B",0.470998548117539,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_mancha_bin","A",0.780995779835748,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_mancha_bin","B",0.470829298680893,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_zapo_bin","A",0.77184241252394,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AE_Rico-Gray_zapo_bin","B",0.457472718645723,"AE",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcDIM100_bin","A",0.894211913937696,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcDIM100_bin","B",0.523541980202461,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcFLO_bin","A",0.866218372716076,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcFLO_bin","B",0.493016605313661,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcPA10_bin","A",0.918824858939002,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcPA10_bin","B",0.498795818180489,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcPAcamp_bin","A",0.879309571287489,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"AM_Izzo_mtcPAcamp_bin","B",0.494583992682125,"AM",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"CC_Sazima_bin","A",0.797487910114235,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"CC_Sazima_bin","B",0.469766201633417,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"CC_Wicksten_1998_bin","A",0.799166860915952,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"CC_Wicksten_1998_bin","B",0.47270336297213,"CC",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.862937962573549,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.520904586216711,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.835698961603543,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.507926534341591,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.83526232068127,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.479291236750594,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.851869729515332,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.492158275433304,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.896881871282787,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.542601017415593,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
0.175,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.846374716599344,"FA",0.9,0.1,0.2,0.5,"0-10","5-15"
