"g","network","site","mean_final_mut_mat","lower_lim_final_mut_mat","upper_lim_final_mut_mat","mutualism","m_A","m_B"
0.05,"AM_Izzo_mtcPA10_bin","B",0.891418587982363,0.777917594222452,0.961607676944964,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPAcamp_bin","A",0.86145938424937,0.787112477151177,0.939102408780916,"AM",0.7,0.7
0.05,"AM_Izzo_mtcPAcamp_bin","B",0.851326046912368,0.720604388947725,0.943266383269951,"AM",0.7,0.7
0.05,"CC_Sazima_bin","A",0.750975642398552,0.586824569204928,0.873348665053926,"CC",0.7,0.7
0.05,"CC_Sazima_bin","B",0.734375860256709,0.552507303456628,0.885961036081226,"CC",0.7,0.7
0.05,"CC_Wicksten_1998_bin","A",0.758905185197602,0.548672004094769,0.859384143131547,"CC",0.7,0.7
0.05,"CC_Wicksten_1998_bin","B",0.742451879796464,0.550134995750439,0.865716317330122,"CC",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","A",0.828614640939299,0.682946734069467,0.949998192747418,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bahowo_bin","B",0.817452496215028,0.690344260417364,0.923244807051578,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","A",0.811468279669735,0.676636676212246,0.942109622433456,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Bualo_bin","B",0.824019585436721,0.650693295726466,0.944600371085208,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","A",0.809086871874097,0.642178821389282,0.969123160401726,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_JalanMasuk_bin","B",0.822665659933411,0.658478541989254,0.950559772297944,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","A",0.807889589938888,0.667526892064386,0.925825443978018,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Likuan1_bin","B",0.850058388472168,0.689090605825738,0.967415650536254,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","A",0.863817178683711,0.732312811134968,0.977520707371732,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_Mandolin_bin","B",0.858868318910851,0.722426090615101,0.967453853107453,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","A",0.820857510288019,0.669783482123868,0.935845299857499,"FA",0.7,0.7
0.05,"FA_Ricciardi_etal_2010_TanjungKopi_bin","B",0.830078449377931,0.663315409189238,0.95357208812781,"FA",0.7,0.7
0.05,"FP_Baird_1980_bin","A",0.75269033269446,0.599843284866502,0.863650998761727,"FP",0.7,0.7
0.05,"FP_Baird_1980_bin","B",0.745460107809103,0.562862047857034,0.871196053498757,"FP",0.7,0.7
0.05,"FP_Beehler_1983_bin","A",0.737320403879934,0.537737355382552,0.856839808898742,"FP",0.7,0.7
0.05,"FP_Beehler_1983_bin","B",0.741485824054224,0.58615840320948,0.854389269430488,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Caguana_bin","A",0.743264100036006,0.595711399736934,0.83850021383127,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Caguana_bin","B",0.736205581244057,0.617321811966551,0.824464281214565,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Fronton_bin","A",0.74908642778633,0.608661711997677,0.83884577402107,"FP",0.7,0.7
0.05,"FP_Carlo_etal_2003_Fronton_bin","B",0.750847122672237,0.623092731594982,0.852885520224621,"FP",0.7,0.7
0.05,"FP_Galetti&Pizo_1996_bin","A",0.755822131733307,0.613090843999707,0.834854943831456,"FP",0.7,0.7
0.05,"FP_Galetti&Pizo_1996_bin","B",0.726258110391605,0.627319554849569,0.824939752252922,"FP",0.7,0.7
0.05,"FP_Jordano_1985_bin","A",0.693862665321008,0.499807792314406,0.860659799608507,"FP",0.7,0.7
0.05,"FP_Jordano_1985_bin","B",0.730452823713803,0.556425780646904,0.847700209420268,"FP",0.7,0.7
0.05,"FP_Mack&Wright_1996_bin","A",0.774482701261863,0.708613736171275,0.847607661673086,"FP",0.7,0.7
0.05,"FP_Mack&Wright_1996_bin","B",0.776065534966008,0.691896241270286,0.86171160528686,"FP",0.7,0.7
0.05,"FP_Sorensen_1981_bin","A",0.784416763461213,0.574738415229926,0.925795385115172,"FP",0.7,0.7
0.05,"FP_Sorensen_1981_bin","B",0.730620414840753,0.580603077810716,0.882061684666202,"FP",0.7,0.7
0.05,"PP_Arroyo_etal_1982_1_bin","A",0.724503204524802,0.647376353090465,0.777272744724077,"PP",0.7,0.7
0.05,"PP_Arroyo_etal_1982_1_bin","B",0.727248951822336,0.659808300296779,0.809943181179714,"PP",0.7,0.7
0.05,"PP_Barrett&Helenurm_1987_bin","A",0.755547844960541,0.647481682817349,0.839959887285181,"PP",0.7,0.7
0.05,"PP_Barrett&Helenurm_1987_bin","B",0.749911385608956,0.637114825999362,0.847237012115206,"PP",0.7,0.7
0.05,"PP_Dicks_etal_2002_SH_bin","A",0.755099831467403,0.598602177988671,0.844737717044013,"PP",0.7,0.7
0.05,"PP_Dicks_etal_2002_SH_bin","B",0.737767650587014,0.609238320676097,0.840945279628709,"PP",0.7,0.7
0.05,"PP_Elberling&Olesen_1999_bin","A",0.727804322518074,0.623889160578579,0.807713302774481,"PP",0.7,0.7
0.05,"PP_Elberling&Olesen_1999_bin","B",0.739198647879216,0.653381688490033,0.806184347317187,"PP",0.7,0.7
